Vehicle_Category,Administrative_Region,Vehicle_Type,Max_Voltage_Battery_Pack_Index,Max_Voltage_Battery_Index,Max_Voltage_Value_V,Min_Voltage_Battery_Pack_Index,Min_Voltage_Battery_Index,Min_Voltage_Value_V,Total_Voltage_V,Max_Temperature_Battery_Pack_Index,Max_Temperature_Probe_Index,Max_Temperature_Value_DegreeC,Min_Temperature_Battery_Pack_Index,Min_Temperature_Probe_Index,Min_Temperature_Value_DegreeC,State_Of_Charge,Total_Current_A,Insulation_Resistance_MegaOhm,Remaining_Energy_kWh,Validity,Upload_Date,Upload_Time
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,3.94,1,81,3.9,356.1,1,16,10,1,6,8,71.6,0.6,10000,21.8,Invalid,2015-04-02,14:07:57
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,3.94,1,81,3.9,356.1,1,16,10,1,1,9,71.6,0.7,10000,21.8,Invalid,2015-04-02,14:08:07
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,3.94,1,81,3.9,356.1,1,17,10,1,2,8,71.6,1.3,10000,21.8,Invalid,2015-04-02,14:08:17
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,60,3.94,1,81,3.88,354.8,1,16,10,1,5,8,71.6,19.8,10000,21.8,Invalid,2015-04-02,14:08:27
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,3.82,1,40,3.74,346.4,1,17,10,1,5,8,71.2,123.8,10000,21.7,Invalid,2015-04-02,14:08:37
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,4,3.86,1,60,3.78,346.7,1,17,10,1,2,8,70.4,104.0,10000,21.5,Invalid,2015-04-02,14:08:47
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,3.92,1,81,3.88,353.6,1,17,10,1,4,8,70.4,2.6,10000,21.5,Invalid,2015-04-02,14:08:57
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,40,3.94,1,81,3.88,355.2,1,16,10,1,1,9,70.4,-19.7,10000,21.5,Invalid,2015-04-02,14:09:07
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,60,3.98,1,81,3.9,356.3,1,16,10,1,1,9,70.4,-26.9,10000,21.5,Invalid,2015-04-02,14:09:17
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,41,3.82,1,12,3.76,344.6,1,16,10,1,1,8,70.4,149.0,10000,21.5,Invalid,2015-04-02,14:09:27
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,3.92,1,81,3.88,354.8,1,17,10,1,1,8,70.4,-17.7,10000,21.5,Invalid,2015-04-02,14:09:37
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,12,3.96,1,81,3.88,356.1,1,17,10,1,1,8,70.4,-30.7,10000,21.5,Invalid,2015-04-02,14:09:47
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,3.92,1,81,3.86,354.7,1,17,10,1,1,8,70.4,-15.0,10000,21.4,Invalid,2015-04-02,14:09:57
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,3.8,1,81,3.76,344.5,1,16,10,1,1,8,70.4,145.9,10000,21.4,Invalid,2015-04-02,14:10:07
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,12,3.92,1,81,3.86,353.7,1,16,10,1,5,8,70.4,-24.8,10000,21.4,Invalid,2015-04-02,14:10:17
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,3.92,1,81,3.88,354.4,1,16,10,1,1,9,70.0,-18.5,10000,21.3,Invalid,2015-04-02,14:10:27
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,51,3.94,1,81,3.9,355.0,1,10,10,1,1,9,70.4,-18.6,10000,21.4,Invalid,2015-04-02,14:10:37
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,3.9,1,81,3.86,353.1,1,3,10,1,1,9,70.4,14.1,10000,21.4,Invalid,2015-04-02,14:10:47
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,8,3.92,1,81,3.86,354.1,1,16,10,1,1,9,70.0,-15.4,10000,21.3,Invalid,2015-04-02,14:10:57
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,3.9,1,81,3.84,352.9,1,17,10,1,2,8,70.0,1.6,10000,21.3,Invalid,2015-04-02,14:11:07
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,33,3.9,1,12,3.86,349.4,1,16,10,1,1,8,70.0,59.4,10000,21.3,Invalid,2015-04-02,14:11:17
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,60,3.94,1,81,3.88,354.1,1,10,10,1,1,9,70.0,-9.2,10000,21.3,Invalid,2015-04-02,14:11:27
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,3.9,1,40,3.8,352.8,1,15,10,1,1,9,70.0,-2.8,10000,21.3,Invalid,2015-04-02,14:11:37
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,33,3.92,1,81,3.88,352.5,1,17,10,1,1,8,70.0,15.9,10000,21.3,Invalid,2015-04-02,14:11:47
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,35,3.92,1,81,3.88,353.6,1,10,10,1,1,9,70.0,-0.6,10000,21.3,Invalid,2015-04-02,14:11:57
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,12,3.92,1,81,3.86,353.7,1,3,10,1,1,9,69.6,-9.9,10000,21.2,Invalid,2015-04-02,14:12:07
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,53,3.92,1,81,3.88,353.5,1,16,10,1,1,8,69.6,-0.5,10000,21.2,Invalid,2015-04-02,14:12:17
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,3.8,1,81,3.76,344.3,1,16,10,1,1,9,69.6,127.2,10000,21.2,Invalid,2015-04-02,14:12:27
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,3.9,1,81,3.86,353.6,1,16,10,1,1,9,69.6,-16.1,10000,21.2,Invalid,2015-04-02,14:12:37
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,8,3.92,1,81,3.88,353.9,1,16,10,1,5,8,69.6,-11.5,10000,21.2,Invalid,2015-04-02,14:12:47
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,3.9,1,81,3.84,353.2,1,3,10,1,1,9,69.6,-6.1,10000,21.2,Invalid,2015-04-02,14:12:57
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,3.9,1,81,3.86,352.8,1,16,10,1,2,8,69.6,7.8,10000,21.2,Invalid,2015-04-02,14:13:07
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,33,3.9,1,12,3.86,349.5,1,2,10,1,1,9,69.6,56.7,10000,21.2,Invalid,2015-04-02,14:13:17
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,3.9,1,81,3.86,353.3,1,16,10,1,2,8,69.2,-5.4,10000,21.1,Invalid,2015-04-02,14:13:27
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,3.9,1,81,3.86,353.2,1,1,10,1,2,9,69.2,0.9,10000,21.1,Invalid,2015-04-02,14:13:37
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,3.9,1,81,3.86,353.0,1,16,10,1,2,8,69.2,2.1,10000,21.1,Invalid,2015-04-02,14:13:47
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,3.9,1,81,3.86,353.0,1,3,10,1,1,9,69.2,0.2,10000,21.1,Invalid,2015-04-02,14:13:57
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,3.9,1,81,3.86,352.9,1,16,10,1,1,9,69.2,3.3,10000,21.1,Invalid,2015-04-02,14:14:07
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,3.9,1,81,3.86,353.1,1,3,10,1,1,9,69.2,-1.5,10000,21.1,Invalid,2015-04-02,14:14:17
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,3.88,1,81,3.82,351.5,1,16,10,1,1,9,69.2,23.7,10000,21.1,Invalid,2015-04-02,14:14:27
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,3.88,1,81,3.84,351.6,1,15,10,1,1,9,69.2,24.1,10000,21.1,Invalid,2015-04-02,14:14:37
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,60,3.92,1,81,3.86,353.1,1,2,10,1,1,9,69.2,-3.7,10000,21.1,Invalid,2015-04-02,14:14:47
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,3.84,1,40,3.74,349.1,1,16,10,1,2,8,69.2,48.3,10000,21.1,Invalid,2015-04-02,14:14:57
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,60,3.9,1,81,3.84,351.0,1,1,10,1,2,9,68.4,26.3,10000,20.9,Invalid,2015-04-02,14:15:07
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,11,3.9,1,81,3.84,352.4,1,16,10,1,1,9,68.4,2.4,10000,20.9,Invalid,2015-04-02,14:15:17
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,25,3.88,1,5,3.84,350.0,1,16,10,1,1,9,68.4,44.7,10000,20.9,Invalid,2015-04-02,14:15:27
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,3.9,1,81,3.86,353.0,1,1,10,1,4,9,68.4,-6.4,10000,20.9,Invalid,2015-04-02,14:15:37
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,18,3.86,1,40,3.8,351.8,1,16,10,1,1,9,68.4,5.8,10000,20.9,Invalid,2015-04-02,14:15:47
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,3.9,1,81,3.86,352.6,1,16,10,1,1,9,68.4,-0.7,10000,20.9,Invalid,2015-04-02,14:15:57
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,3.9,1,81,3.86,352.8,1,12,10,1,1,9,68.4,0.0,10000,20.9,Invalid,2015-04-02,14:16:07
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,3.92,1,81,3.88,354.2,1,1,10,1,4,9,68.4,3.7,10000,20.8,Invalid,2015-04-02,14:55:48
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,3.92,1,81,3.88,354.1,1,11,10,1,1,9,68.4,4.8,10000,20.8,Invalid,2015-04-02,14:55:58
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,3.92,1,81,3.88,354.2,1,1,10,1,5,9,68.4,2.0,10000,20.8,Invalid,2015-04-02,14:56:08
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,3.92,1,81,3.88,354.3,1,1,10,1,4,9,68.4,0.9,10000,20.8,Invalid,2015-04-02,14:56:18
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,10,3.92,1,81,3.88,354.0,1,11,10,1,1,9,68.4,4.8,10000,20.8,Invalid,2015-04-02,14:56:28
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,3.9,1,81,3.86,353.0,1,1,10,1,6,9,68.4,21.3,10000,20.8,Invalid,2015-04-02,14:56:38
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,47,3.9,1,81,3.86,352.1,1,1,10,1,1,10,68.4,29.5,10000,20.8,Invalid,2015-04-02,14:56:48
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,3.9,1,81,3.84,352.7,1,2,10,1,1,9,68.4,14.8,10000,20.8,Invalid,2015-04-02,14:56:58
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,3.88,1,60,3.84,350.8,1,1,10,1,4,9,68.0,36.4,10000,20.7,Invalid,2015-04-02,14:57:08
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,3.88,1,81,3.84,350.7,1,1,10,1,5,9,68.0,33.5,10000,20.7,Invalid,2015-04-02,14:57:18
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,12,3.92,1,81,3.86,353.9,1,1,10,1,6,9,68.0,-15.2,10000,20.7,Invalid,2015-04-02,14:57:28
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,3.9,1,81,3.86,353.7,1,1,10,1,6,9,68.0,-5.3,10000,20.7,Invalid,2015-04-02,14:57:38
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,3.9,1,81,3.86,353.7,1,1,10,1,2,9,68.0,-5.3,10000,20.7,Invalid,2015-04-02,14:57:48
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,3.88,1,81,3.84,351.3,1,11,10,1,1,9,68.0,26.2,10000,20.7,Invalid,2015-04-02,14:57:58
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,3.88,1,81,3.84,350.8,1,2,10,1,1,9,68.0,32.1,10000,20.7,Invalid,2015-04-02,14:58:08
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,3.88,1,81,3.84,351.9,1,17,11,1,1,10,68.0,13.1,10000,20.7,Invalid,2015-04-02,14:58:18
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,60,3.92,1,81,3.86,354.6,1,3,10,1,1,9,68.0,-31.8,10000,20.7,Invalid,2015-04-02,14:58:28
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,60,3.9,1,81,3.84,352.7,1,11,10,1,1,9,68.0,2.8,10000,20.7,Invalid,2015-04-02,14:58:38
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,3.88,1,81,3.84,350.5,1,1,10,1,6,9,67.6,33.3,10000,20.6,Invalid,2015-04-02,14:58:48
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,3.88,1,81,3.84,350.6,1,2,10,1,1,9,67.6,27.4,10000,20.6,Invalid,2015-04-02,14:58:58
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,3.86,1,81,3.82,350.1,1,1,10,1,4,9,67.6,34.0,10000,20.6,Invalid,2015-04-02,14:59:08
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,3.88,1,81,3.84,350.7,1,1,10,1,3,9,67.6,21.6,10000,20.6,Invalid,2015-04-02,14:59:18
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,3.88,1,81,3.84,351.3,1,2,10,1,1,9,67.6,11.8,10000,20.6,Invalid,2015-04-02,14:59:28
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,3.88,1,81,3.84,351.5,1,1,10,1,4,9,67.6,10.8,10000,20.6,Invalid,2015-04-02,14:59:38
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,3,3.9,1,81,3.86,352.3,1,2,10,1,1,9,67.6,2.4,10000,20.6,Invalid,2015-04-02,14:59:48
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,12,3.8,1,40,3.72,342.6,1,1,10,1,4,9,67.2,146.0,10000,20.4,Invalid,2015-04-02,14:59:58
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,3.86,1,81,3.82,347.3,1,1,10,1,4,9,67.2,53.3,10000,20.4,Invalid,2015-04-02,15:00:08
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,40,3.88,1,81,3.82,348.4,1,1,10,1,2,9,66.4,38.0,10000,20.3,Invalid,2015-04-02,15:00:18
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,3,3.88,1,81,3.84,350.6,1,1,10,1,6,9,66.4,4.8,10000,20.3,Invalid,2015-04-02,15:00:28
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,33,3.86,1,3,3.82,347.1,1,2,10,1,1,9,66.4,66.4,10000,20.3,Invalid,2015-04-02,15:00:38
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,3,3.88,1,81,3.84,350.6,1,1,10,1,2,9,66.4,3.3,10000,20.3,Invalid,2015-04-02,15:00:48
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,34,3.86,1,81,3.8,348.7,1,1,10,1,1,10,66.4,36.1,10000,20.3,Invalid,2015-04-02,15:00:58
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,8,3.86,1,81,3.8,348.8,1,2,10,1,1,9,66.4,29.1,10000,20.3,Invalid,2015-04-02,15:01:08
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,3.86,1,81,3.82,349.8,1,1,10,1,2,9,66.4,13.8,10000,20.2,Invalid,2015-04-02,15:01:18
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,3.86,1,81,3.82,350.4,1,17,11,1,6,9,66.4,2.5,10000,20.2,Invalid,2015-04-02,15:01:28
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,3.86,1,81,3.78,350.0,1,1,10,1,4,9,66.4,2.8,10000,20.2,Invalid,2015-04-02,15:01:38
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,47,3.86,1,81,3.8,348.6,1,7,10,1,1,9,66.4,28.7,10000,20.2,Invalid,2015-04-02,15:01:48
