Vehicle_Category,Administrative_Region,Vehicle_Type,Max_Voltage_Battery_Pack_Index,Max_Voltage_Battery_Index,Max_Voltage_Value_V,Min_Voltage_Battery_Pack_Index,Min_Voltage_Battery_Index,Min_Voltage_Value_V,Total_Voltage_V,Max_Temperature_Battery_Pack_Index,Max_Temperature_Probe_Index,Max_Temperature_Value_DegreeC,Min_Temperature_Battery_Pack_Index,Min_Temperature_Probe_Index,Min_Temperature_Value_DegreeC,State_Of_Charge,Total_Current_A,Insulation_Resistance_MegaOhm,Remaining_Energy_kWh,Validity,Upload_Date,Upload_Time
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,4.08,1,1,4.08,371.4,1,17,13,1,3,8,91.2,0.0,10000,27.8,Invalid,2015-04-02,09:24:44
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,3,4.08,1,60,4.04,370.7,1,17,13,1,3,8,91.2,5.1,10000,27.8,Invalid,2015-04-02,09:33:14
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,4.06,1,40,4.04,369.8,1,16,13,1,1,9,91.2,17.0,10000,27.8,Invalid,2015-04-02,09:33:24
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,4.08,1,10,4.06,370.8,1,17,13,1,1,8,91.2,2.9,10000,27.8,Invalid,2015-04-02,09:33:54
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,4,4.06,1,1,4.04,368.6,1,17,13,1,1,9,91.2,35.2,10000,27.8,Invalid,2015-04-02,09:34:06
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,4.06,1,40,4.04,369.6,1,17,13,1,1,9,90.8,15.5,10000,27.6,Invalid,2015-04-02,09:34:16
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,60,4.06,1,1,4.04,368.6,1,17,13,1,1,9,90.8,29.7,10000,27.6,Invalid,2015-04-02,09:34:26
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,4.06,1,1,4.06,369.7,1,17,13,1,1,9,90.8,9.8,10000,27.6,Invalid,2015-04-02,09:34:36
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,4.06,1,1,4.06,369.7,1,17,13,1,3,8,90.8,9.6,10000,27.6,Invalid,2015-04-02,09:34:46
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,4.06,1,10,4.04,369.9,1,17,13,1,3,8,90.8,2.3,10000,27.6,Invalid,2015-04-02,09:34:56
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,45,4.08,1,1,4.06,369.3,1,17,13,1,1,8,90.8,17.3,10000,27.6,Invalid,2015-04-02,09:35:06
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,4.08,1,9,4.06,370.9,1,17,13,1,1,9,90.8,-17.6,10000,27.6,Invalid,2015-04-02,09:35:16
