Vehicle_Category,Administrative_Region,Vehicle_Type,Max_Voltage_Battery_Pack_Index,Max_Voltage_Battery_Index,Max_Voltage_Value_V,Min_Voltage_Battery_Pack_Index,Min_Voltage_Battery_Index,Min_Voltage_Value_V,Total_Voltage_V,Max_Temperature_Battery_Pack_Index,Max_Temperature_Probe_Index,Max_Temperature_Value_DegreeC,Min_Temperature_Battery_Pack_Index,Min_Temperature_Probe_Index,Min_Temperature_Value_DegreeC,State_Of_Charge,Total_Current_A,Insulation_Resistance_MegaOhm,Remaining_Energy_kWh,Validity,Upload_Date,Upload_Time
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,4.02,1,1,4.02,367.5,1,17,11,1,1,8,82.8,0.7,10000,25.2,Invalid,2015-04-02,09:30:14
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,4.02,1,1,4.02,367.5,1,17,11,1,1,8,82.8,0.6,10000,25.2,Invalid,2015-04-02,09:30:24
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,4.02,1,1,4.02,367.5,1,17,11,1,1,8,82.8,0.6,10000,25.2,Invalid,2015-04-02,09:30:34
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,4.02,1,1,4.02,367.5,1,17,11,1,1,8,82.8,0.6,10000,25.2,Invalid,2015-04-02,09:30:44
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,4.02,1,1,4.02,367.5,1,16,11,1,1,8,82.8,0.7,10000,25.2,Invalid,2015-04-02,09:30:54
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,4.02,1,1,4.02,367.5,1,17,12,1,1,8,82.8,0.8,10000,25.2,Invalid,2015-04-02,09:31:05
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,4.02,1,1,4.02,367.5,1,17,12,1,14,8,82.8,0.9,10000,25.2,Invalid,2015-04-02,09:31:15
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,4.02,1,1,4.02,367.5,1,16,11,1,1,8,82.8,0.8,10000,25.2,Invalid,2015-04-02,09:31:25
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,4.02,1,1,4.02,367.5,1,17,11,1,1,8,82.8,0.9,10000,25.2,Invalid,2015-04-02,09:31:35
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,4.02,1,1,4.02,367.3,1,17,12,1,1,8,82.8,3.0,10000,25.2,Invalid,2015-04-02,09:31:45
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,4.02,1,1,4.02,367.5,1,16,11,1,1,8,82.8,0.0,10000,25.2,Invalid,2015-04-02,09:31:55
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,4.02,1,1,4.02,367.5,1,16,11,1,12,8,82.8,0.6,10000,25.2,Invalid,2015-04-02,09:34:20
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,4.02,1,1,4.02,367.4,1,17,11,1,1,8,82.8,1.2,10000,25.2,Invalid,2015-04-02,09:34:30
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,4.02,1,1,4.02,367.4,1,17,11,1,1,8,82.8,0.9,10000,25.2,Invalid,2015-04-02,09:34:40
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,68,4.02,1,40,3.98,365.8,1,16,11,1,1,8,82.8,24.2,10000,25.2,Invalid,2015-04-02,09:34:50
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,3,4.02,1,1,4.0,366.8,1,17,11,1,1,8,82.8,4.8,10000,25.2,Invalid,2015-04-02,09:35:00
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,4.02,1,40,4.0,367.0,1,17,12,1,14,8,82.8,1.6,10000,25.2,Invalid,2015-04-02,09:35:10
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,3,4.02,1,1,4.0,365.1,1,17,11,1,1,8,82.8,31.0,10000,25.2,Invalid,2015-04-02,09:35:20
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,12,4.02,1,1,4.0,366.4,1,17,11,1,1,8,82.8,10.3,10000,25.2,Invalid,2015-04-02,09:35:30
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,60,4.0,1,12,3.96,364.1,1,17,12,1,3,8,82.4,37.7,10000,25.1,Invalid,2015-04-02,09:35:40
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,4.0,1,60,3.98,365.3,1,16,11,1,1,8,82.4,18.4,10000,25.1,Invalid,2015-04-02,09:35:50
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,4.0,1,5,3.98,363.7,1,16,11,1,1,8,82.4,41.7,10000,25.1,Invalid,2015-04-02,09:36:00
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,24,4.0,1,1,3.98,364.5,1,16,11,1,1,8,82.4,22.6,10000,25.1,Invalid,2015-04-02,09:36:10
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,4.0,1,12,3.98,365.3,1,17,11,1,1,8,82.4,9.7,10000,25.1,Invalid,2015-04-02,09:36:20
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,4.02,1,40,4.0,367.0,1,17,11,1,3,7,82.4,-9.8,10000,25.1,Invalid,2015-04-02,09:36:30
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,3,3.98,1,1,3.96,363.0,1,17,11,1,1,7,82.4,50.9,10000,25.1,Invalid,2015-04-02,09:36:40
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,3,4.0,1,41,3.96,365.5,1,17,11,1,1,8,82.0,0.7,10000,25.0,Invalid,2015-04-02,09:36:50
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,12,4.06,1,1,4.02,368.7,1,17,11,1,1,8,82.0,-46.6,10000,25.0,Invalid,2015-04-02,09:37:00
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,4.0,1,1,4.0,366.1,1,17,11,1,3,7,82.0,1.1,10000,25.0,Invalid,2015-04-02,09:37:10
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,28,4.02,1,1,4.0,366.2,1,17,11,1,1,8,82.0,0.7,10000,25.0,Invalid,2015-04-02,09:37:20
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,28,4.02,1,1,4.0,366.2,1,16,11,1,1,8,82.0,0.7,10000,25.0,Invalid,2015-04-02,09:37:30
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,21,4.02,1,1,4.0,366.3,1,16,11,1,14,8,82.0,0.7,10000,25.0,Invalid,2015-04-02,09:37:40
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,21,4.02,1,1,4.0,366.3,1,17,12,1,14,8,82.0,0.8,10000,25.0,Invalid,2015-04-02,09:37:50
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,21,4.02,1,1,4.0,366.2,1,17,12,1,14,8,82.0,2.9,10000,25.0,Invalid,2015-04-02,09:38:00
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,27,4.02,1,1,4.0,366.2,1,16,11,1,1,8,82.0,2.7,10000,25.0,Invalid,2015-04-02,09:38:10
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,28,4.02,1,1,4.0,366.0,1,17,11,1,1,8,82.0,6.5,10000,25.0,Invalid,2015-04-02,09:38:20
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,3,4.02,1,1,4.0,366.4,1,16,11,1,1,8,82.0,0.0,10000,25.0,Invalid,2015-04-02,09:38:30
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,3,4.02,1,1,4.0,366.7,1,17,11,1,1,8,82.0,0.6,10000,25.0,Invalid,2015-04-02,09:46:36
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,4.02,1,2,4.0,366.7,1,17,11,1,3,7,82.0,0.6,10000,25.0,Invalid,2015-04-02,09:46:46
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,4.02,1,2,4.0,366.7,1,16,11,1,1,8,82.0,0.6,10000,25.0,Invalid,2015-04-02,09:46:56
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,3,4.02,1,1,4.0,366.7,1,16,11,1,12,8,82.0,0.6,10000,25.0,Invalid,2015-04-02,09:47:07
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,3,4.02,1,1,4.0,366.7,1,17,11,1,1,8,82.0,0.6,10000,25.0,Invalid,2015-04-02,09:47:17
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,3,4.02,1,1,4.0,366.7,1,16,11,1,1,8,82.0,0.6,10000,25.0,Invalid,2015-04-02,09:47:27
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,3,4.02,1,1,4.0,366.7,1,16,11,1,12,8,82.0,0.6,10000,25.0,Invalid,2015-04-02,09:47:37
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,3,4.02,1,1,4.0,366.7,1,17,11,1,1,8,82.0,0.6,10000,25.0,Invalid,2015-04-02,09:47:47
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,3,4.02,1,1,4.0,366.7,1,16,11,1,1,8,82.0,0.6,10000,25.0,Invalid,2015-04-02,09:47:57
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,3,4.02,1,1,4.0,366.7,1,17,11,1,1,8,82.0,0.6,10000,25.0,Invalid,2015-04-02,09:48:07
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,4.02,1,2,4.0,366.7,1,16,11,1,1,8,82.0,0.6,10000,25.0,Invalid,2015-04-02,09:48:17
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,3,4.02,1,1,4.0,366.7,1,16,11,1,1,8,82.0,0.6,10000,25.0,Invalid,2015-04-02,09:48:27
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,4.02,1,2,4.0,366.7,1,17,11,1,1,8,82.0,0.6,10000,25.0,Invalid,2015-04-02,09:48:37
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,3,4.02,1,1,4.0,366.7,1,17,11,1,1,8,82.0,0.6,10000,25.0,Invalid,2015-04-02,09:48:47
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,3,4.02,1,1,4.0,366.7,1,16,11,1,1,8,82.0,0.6,10000,25.0,Invalid,2015-04-02,09:48:57
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,3,4.02,1,1,4.0,366.7,1,17,11,1,1,8,82.0,0.6,10000,25.0,Invalid,2015-04-02,09:49:07
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,3,4.02,1,1,4.0,366.7,1,16,11,1,1,8,82.0,0.6,10000,25.0,Invalid,2015-04-02,09:49:17
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,3,4.02,1,1,4.0,366.7,1,17,11,1,1,7,82.0,0.6,10000,25.0,Invalid,2015-04-02,09:49:27
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,4.02,1,2,4.0,366.7,1,16,11,1,12,8,82.0,0.6,10000,25.0,Invalid,2015-04-02,09:49:37
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,3,4.02,1,1,4.0,366.7,1,17,11,1,1,8,82.0,0.6,10000,25.0,Invalid,2015-04-02,09:49:47
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,3,4.02,1,1,4.0,366.7,1,17,11,1,1,8,82.0,0.6,10000,25.0,Invalid,2015-04-02,09:49:57
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,3,4.02,1,1,4.0,366.7,1,16,11,1,12,8,82.0,0.5,10000,25.0,Invalid,2015-04-02,09:50:07
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,3,4.02,1,1,4.0,366.7,1,17,11,1,1,8,82.0,0.5,10000,25.0,Invalid,2015-04-02,09:50:17
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,4.02,1,2,4.0,366.7,1,17,11,1,1,8,82.0,0.5,10000,25.0,Invalid,2015-04-02,09:50:27
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,3,4.02,1,1,4.0,366.7,1,16,11,1,12,8,82.0,0.5,10000,25.0,Invalid,2015-04-02,09:50:37
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,3,4.02,1,1,4.0,366.7,1,16,11,1,1,8,82.0,0.5,10000,25.0,Invalid,2015-04-02,09:50:47
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,3,4.02,1,1,4.0,366.7,1,17,11,1,1,8,82.0,0.5,10000,25.0,Invalid,2015-04-02,09:50:57
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,4.02,1,2,4.0,366.7,1,16,11,1,1,8,82.0,0.5,10000,25.0,Invalid,2015-04-02,09:51:07
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,3,4.02,1,1,4.0,366.7,1,17,11,1,1,8,82.0,0.0,10000,25.0,Invalid,2015-04-02,09:51:17
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,4.02,1,2,4.0,366.7,1,16,11,1,12,8,82.0,0.7,10000,25.0,Invalid,2015-04-02,09:55:44
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,3,4.02,1,1,4.0,366.7,1,17,11,1,1,8,82.0,0.7,10000,25.0,Invalid,2015-04-02,09:55:54
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,3,4.02,1,1,4.0,366.5,1,17,11,1,1,7,82.0,2.9,10000,25.0,Invalid,2015-04-02,09:56:04
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,3,4.02,1,1,4.0,366.6,1,16,11,1,1,8,82.0,1.7,10000,25.0,Invalid,2015-04-02,09:56:14
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,4.0,1,10,3.98,365.0,1,17,11,1,3,7,82.0,25.3,10000,25.0,Invalid,2015-04-02,09:56:24
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,3,3.98,1,12,3.94,363.2,1,17,11,1,1,7,82.0,42.5,10000,25.0,Invalid,2015-04-02,09:56:34
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,12,4.0,1,1,3.98,364.3,1,17,11,1,1,8,81.6,22.4,10000,24.8,Invalid,2015-04-02,09:56:44
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,3,4.0,1,1,3.98,364.7,1,17,11,1,1,8,81.6,15.2,10000,24.8,Invalid,2015-04-02,09:56:54
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,21,4.0,1,1,3.98,364.4,1,17,11,1,1,8,81.6,20.3,10000,24.8,Invalid,2015-04-02,09:57:04
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,28,4.0,1,1,3.98,364.4,1,17,11,1,1,8,81.6,18.9,10000,24.8,Invalid,2015-04-02,09:57:14
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,12,4.0,1,1,3.98,364.4,1,17,11,1,1,8,81.6,16.6,10000,24.8,Invalid,2015-04-02,09:57:24
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,4.0,1,40,3.98,365.3,1,17,11,1,1,7,81.6,2.1,10000,24.8,Invalid,2015-04-02,09:57:34
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,8,4.0,1,12,3.96,364.2,1,17,11,1,1,7,81.6,25.2,10000,24.8,Invalid,2015-04-02,09:57:44
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,3.98,1,12,3.96,364.1,1,17,11,1,3,7,81.6,23.1,10000,24.8,Invalid,2015-04-02,09:57:54
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,3.98,1,5,3.96,363.5,1,16,11,1,1,8,81.6,28.7,10000,24.8,Invalid,2015-04-02,09:58:04
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,3,4.0,1,1,3.98,363.6,1,16,11,1,1,8,81.2,28.6,10000,24.7,Invalid,2015-04-02,09:58:14
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,60,4.0,1,40,3.96,364.1,1,17,11,1,1,8,81.2,19.0,10000,24.7,Invalid,2015-04-02,09:58:24
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,3.98,1,40,3.96,363.9,1,17,11,1,1,8,81.2,18.8,10000,24.7,Invalid,2015-04-02,09:58:34
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,4.0,1,40,3.98,366.1,1,17,11,1,1,7,81.2,-14.6,10000,24.7,Invalid,2015-04-02,09:58:44
