Vehicle_Category,Administrative_Region,Vehicle_Type,Max_Voltage_Battery_Pack_Index,Max_Voltage_Battery_Index,Max_Voltage_Value_V,Min_Voltage_Battery_Pack_Index,Min_Voltage_Battery_Index,Min_Voltage_Value_V,Total_Voltage_V,Max_Temperature_Battery_Pack_Index,Max_Temperature_Probe_Index,Max_Temperature_Value_DegreeC,Min_Temperature_Battery_Pack_Index,Min_Temperature_Probe_Index,Min_Temperature_Value_DegreeC,State_Of_Charge,Total_Current_A,Insulation_Resistance_MegaOhm,Remaining_Energy_kWh,Validity,Upload_Date,Upload_Time
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,2,4.0,1,47,3.96,363.2,1,8,21,1,10,17,81.6,12.8,10000,24.8,Invalid,2015-04-02,00:00:00
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,3.98,1,47,3.96,362.7,1,8,21,1,10,17,81.6,21.0,10000,24.8,Invalid,2015-04-02,00:00:10
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,7,4.0,1,47,3.96,363.2,1,8,21,1,14,17,81.2,7.4,10000,24.7,Invalid,2015-04-02,00:00:20
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,12,4.0,1,47,3.96,363.0,1,8,21,1,14,17,81.2,13.9,10000,24.7,Invalid,2015-04-02,00:00:30
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,12,4.0,1,47,3.96,362.9,1,8,21,1,14,17,81.2,14.6,10000,24.7,Invalid,2015-04-02,00:00:40
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,3.98,1,47,3.96,362.5,1,8,21,1,14,17,81.2,22.5,10000,24.7,Invalid,2015-04-02,00:00:50
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,4.0,1,47,3.96,363.3,1,8,21,1,14,17,81.2,2.5,10000,24.7,Invalid,2015-04-02,00:01:00
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,60,4.0,1,47,3.96,362.9,1,8,21,1,14,17,81.2,16.7,10000,24.7,Invalid,2015-04-02,00:01:10
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,3.98,1,40,3.96,362.7,1,8,21,1,14,17,81.2,17.0,10000,24.7,Invalid,2015-04-02,00:01:20
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,4.0,1,47,3.98,363.7,1,8,21,1,14,17,81.2,-7.4,10000,24.7,Invalid,2015-04-02,00:01:30
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,4.0,1,47,3.98,364.0,1,8,21,1,14,17,81.2,-10.7,10000,24.7,Invalid,2015-04-02,00:01:40
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,3.98,1,47,3.96,362.9,1,8,21,1,14,17,81.2,15.1,10000,24.7,Invalid,2015-04-02,00:01:50
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,4.0,1,47,3.98,363.6,1,8,21,1,14,17,81.2,-0.8,10000,24.7,Invalid,2015-04-02,00:02:00
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,7,4.0,1,47,3.96,363.5,1,8,21,1,14,17,81.2,1.4,10000,24.7,Invalid,2015-04-02,00:02:10
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,4.0,1,47,3.96,363.2,1,8,21,1,14,17,81.2,7.6,10000,24.7,Invalid,2015-04-02,00:02:20
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,4.0,1,47,3.96,363.3,1,8,21,1,14,17,81.2,4.6,10000,24.7,Invalid,2015-04-02,00:02:30
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,4.0,1,47,3.96,363.0,1,8,21,1,14,17,81.2,13.3,10000,24.7,Invalid,2015-04-02,00:02:40
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,2,4.0,1,47,3.96,363.0,1,8,21,1,14,17,80.8,11.9,10000,24.6,Invalid,2015-04-02,00:02:50
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,4.0,1,47,3.96,363.3,1,8,21,1,14,17,80.8,2.8,10000,24.6,Invalid,2015-04-02,00:03:00
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,3.98,1,47,3.96,362.5,1,8,21,1,14,17,80.8,22.0,10000,24.6,Invalid,2015-04-02,00:03:10
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,3.98,1,5,3.96,361.9,1,8,21,1,14,17,80.8,30.7,10000,24.6,Invalid,2015-04-02,00:03:20
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,3.98,1,12,3.96,361.7,1,8,21,1,14,17,80.8,29.6,10000,24.6,Invalid,2015-04-02,00:03:30
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,3.98,1,47,3.94,361.6,1,8,21,1,14,17,80.8,29.7,10000,24.6,Invalid,2015-04-02,00:03:40
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,4.0,1,47,3.96,363.4,1,8,21,1,14,17,80.8,-13.1,10000,24.6,Invalid,2015-04-02,00:03:50
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,4.0,1,47,3.96,363.3,1,8,21,1,14,17,80.8,-4.9,10000,24.6,Invalid,2015-04-02,00:04:00
