Vehicle_Category,Administrative_Region,Vehicle_Type,Max_Voltage_Battery_Pack_Index,Max_Voltage_Battery_Index,Max_Voltage_Value_V,Min_Voltage_Battery_Pack_Index,Min_Voltage_Battery_Index,Min_Voltage_Value_V,Total_Voltage_V,Max_Temperature_Battery_Pack_Index,Max_Temperature_Probe_Index,Max_Temperature_Value_DegreeC,Min_Temperature_Battery_Pack_Index,Min_Temperature_Probe_Index,Min_Temperature_Value_DegreeC,State_Of_Charge,Total_Current_A,Insulation_Resistance_MegaOhm,Remaining_Energy_kWh,Validity,Upload_Date,Upload_Time
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,3,3.9,1,1,3.88,352.5,1,2,19,1,10,16,62.8,-8.5,10000,19.1,Invalid,2015-04-02,00:00:08
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,3,3.9,1,1,3.88,352.5,1,2,19,1,10,16,62.8,-8.5,10000,19.1,Invalid,2015-04-02,00:00:18
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,3,3.9,1,1,3.88,352.6,1,2,19,1,10,16,62.8,-8.5,10000,19.1,Invalid,2015-04-02,00:00:28
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,3,3.9,1,1,3.88,352.6,1,2,19,1,10,16,62.8,-8.5,10000,19.1,Invalid,2015-04-02,00:00:38
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,3,3.9,1,1,3.88,352.6,1,2,19,1,10,16,62.8,-8.5,10000,19.1,Invalid,2015-04-02,00:00:48
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,3,3.9,1,1,3.88,352.6,1,2,19,1,10,16,62.8,-8.5,10000,19.1,Invalid,2015-04-02,00:00:58
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,3,3.9,1,1,3.88,352.6,1,2,19,1,10,16,62.8,-8.5,10000,19.1,Invalid,2015-04-02,00:01:08
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,3,3.9,1,1,3.88,352.7,1,2,19,1,10,16,62.8,-8.5,10000,19.1,Invalid,2015-04-02,00:01:18
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,3,3.9,1,1,3.88,352.7,1,2,19,1,10,16,62.8,-8.5,10000,19.1,Invalid,2015-04-02,00:01:28
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,3,3.9,1,1,3.88,352.7,1,2,19,1,10,16,62.8,-8.5,10000,19.1,Invalid,2015-04-02,00:01:38
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,3.9,1,2,3.88,352.7,1,2,19,1,10,16,62.8,-8.5,10000,19.1,Invalid,2015-04-02,00:01:48
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,2,3.9,1,1,3.88,352.7,1,2,19,1,10,16,62.8,-8.5,10000,19.1,Invalid,2015-04-02,00:01:58
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,3.9,1,2,3.88,352.7,1,2,19,1,10,16,62.8,-8.5,10000,19.1,Invalid,2015-04-02,00:02:08
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,3.9,1,5,3.88,352.8,1,2,19,1,10,16,62.8,-8.5,10000,19.1,Invalid,2015-04-02,00:02:18
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,3.9,1,7,3.88,352.8,1,2,19,1,10,16,63.2,-8.5,10000,19.2,Invalid,2015-04-02,00:02:28
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,3.9,1,6,3.88,352.8,1,2,19,1,10,16,63.2,-8.5,10000,19.2,Invalid,2015-04-02,00:02:38
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,3.9,1,7,3.88,352.8,1,2,19,1,10,16,63.2,-8.5,10000,19.2,Invalid,2015-04-02,00:02:48
