Vehicle_Category,Administrative_Region,Vehicle_Type,Max_Voltage_Battery_Pack_Index,Max_Voltage_Battery_Index,Max_Voltage_Value_V,Min_Voltage_Battery_Pack_Index,Min_Voltage_Battery_Index,Min_Voltage_Value_V,Total_Voltage_V,Max_Temperature_Battery_Pack_Index,Max_Temperature_Probe_Index,Max_Temperature_Value_DegreeC,Min_Temperature_Battery_Pack_Index,Min_Temperature_Probe_Index,Min_Temperature_Value_DegreeC,State_Of_Charge,Total_Current_A,Insulation_Resistance_MegaOhm,Remaining_Energy_kWh,Validity,Upload_Date,Upload_Time
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,3.8,1,1,3.8,347.6,1,2,18,1,14,15,54.8,-8.6,10000,16.7,Invalid,2015-04-02,00:00:05
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,3.8,1,1,3.8,347.6,1,2,18,1,14,15,55.2,-8.6,10000,16.8,Invalid,2015-04-02,00:00:15
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,3.8,1,1,3.8,347.6,1,2,18,1,14,15,55.2,-8.6,10000,16.8,Invalid,2015-04-02,00:00:25
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,3.8,1,1,3.8,347.6,1,2,18,1,14,15,55.2,-8.6,10000,16.8,Invalid,2015-04-02,00:00:35
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,3.8,1,1,3.8,347.7,1,2,18,1,14,15,55.2,-8.6,10000,16.8,Invalid,2015-04-02,00:00:45
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,3.8,1,1,3.8,347.7,1,2,18,1,14,15,55.2,-8.6,10000,16.8,Invalid,2015-04-02,00:00:55
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,3.8,1,1,3.8,347.7,1,2,18,1,14,15,55.2,-8.6,10000,16.8,Invalid,2015-04-02,00:01:05
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,3.8,1,1,3.8,347.7,1,2,18,1,14,15,55.2,-8.6,10000,16.8,Invalid,2015-04-02,00:01:15
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,3.8,1,1,3.8,347.7,1,2,18,1,14,15,55.2,-8.6,10000,16.8,Invalid,2015-04-02,00:01:25
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,3.8,1,1,3.8,347.8,1,2,18,1,14,15,55.2,-8.6,10000,16.8,Invalid,2015-04-02,00:01:35
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,3.8,1,1,3.8,347.8,1,2,18,1,14,15,55.2,-8.6,10000,16.8,Invalid,2015-04-02,00:01:45
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,3.8,1,1,3.8,347.8,1,2,18,1,14,15,55.2,-8.6,10000,16.8,Invalid,2015-04-02,00:01:55
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,3.8,1,1,3.8,347.8,1,2,18,1,14,15,55.2,-8.6,10000,16.8,Invalid,2015-04-02,00:02:05
