Vehicle_Category,Administrative_Region,Vehicle_Type,Max_Voltage_Battery_Pack_Index,Max_Voltage_Battery_Index,Max_Voltage_Value_V,Min_Voltage_Battery_Pack_Index,Min_Voltage_Battery_Index,Min_Voltage_Value_V,Total_Voltage_V,Max_Temperature_Battery_Pack_Index,Max_Temperature_Probe_Index,Max_Temperature_Value_DegreeC,Min_Temperature_Battery_Pack_Index,Min_Temperature_Probe_Index,Min_Temperature_Value_DegreeC,State_Of_Charge,Total_Current_A,Insulation_Resistance_MegaOhm,Remaining_Energy_kWh,Validity,Upload_Date,Upload_Time
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,3.66,1,1,3.66,335.8,1,16,19,1,1,15,45.6,3.8,10000,13.9,Invalid,2015-04-02,00:00:05
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,3.66,1,1,3.66,335.9,1,17,20,1,14,15,45.6,1.0,10000,13.9,Invalid,2015-04-02,00:00:15
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,3.66,1,1,3.66,335.9,1,8,19,1,1,15,45.6,4.3,10000,13.9,Invalid,2015-04-02,00:00:25
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,21,3.68,1,1,3.66,336.1,1,16,19,1,1,15,45.6,0.5,10000,13.9,Invalid,2015-04-02,00:00:35
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,27,3.68,1,1,3.66,336.1,1,16,19,1,1,15,45.6,1.2,10000,13.9,Invalid,2015-04-02,00:00:45
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,11,3.68,1,1,3.66,336.1,1,16,19,1,1,15,45.6,1.0,10000,13.9,Invalid,2015-04-02,00:00:55
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,24,3.68,1,1,3.66,336.2,1,17,20,1,14,15,45.2,1.0,10000,13.7,Invalid,2015-04-02,00:01:05
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,27,3.68,1,1,3.66,336.4,1,16,19,1,1,15,45.2,-4.0,10000,13.7,Invalid,2015-04-02,00:01:15
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,3.66,1,12,3.62,334.8,1,8,19,1,1,15,45.2,27.0,10000,13.7,Invalid,2015-04-02,00:01:25
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,3.66,1,1,3.66,335.6,1,16,19,1,1,15,45.2,1.9,10000,13.7,Invalid,2015-04-02,00:01:35
