Vehicle_Category,Administrative_Region,Vehicle_Type,Max_Voltage_Battery_Pack_Index,Max_Voltage_Battery_Index,Max_Voltage_Value_V,Min_Voltage_Battery_Pack_Index,Min_Voltage_Battery_Index,Min_Voltage_Value_V,Total_Voltage_V,Max_Temperature_Battery_Pack_Index,Max_Temperature_Probe_Index,Max_Temperature_Value_DegreeC,Min_Temperature_Battery_Pack_Index,Min_Temperature_Probe_Index,Min_Temperature_Value_DegreeC,State_Of_Charge,Total_Current_A,Insulation_Resistance_MegaOhm,Remaining_Energy_kWh,Validity,Upload_Date,Upload_Time
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,4.08,1,1,4.08,368.5,1,16,12,1,1,9,91.2,0.8,10000,27.8,Invalid,2015-04-02,10:40:05
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,4.08,1,1,4.08,368.5,1,16,12,1,1,9,91.2,0.8,10000,27.8,Invalid,2015-04-02,10:40:15
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,4.08,1,1,4.08,368.3,1,16,12,1,1,9,91.2,3.7,10000,27.8,Invalid,2015-04-02,10:40:25
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,4.08,1,1,4.08,368.5,1,16,12,1,1,9,91.2,0.9,10000,27.8,Invalid,2015-04-02,10:40:35
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,4.08,1,1,4.08,368.4,1,16,12,1,1,9,91.2,0.9,10000,27.8,Invalid,2015-04-02,10:40:45
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,4.08,1,1,4.08,368.5,1,16,12,1,1,9,91.2,0.9,10000,27.8,Invalid,2015-04-02,10:40:55
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,4.08,1,1,4.08,368.2,1,16,12,1,1,9,91.2,5.9,10000,27.8,Invalid,2015-04-02,10:41:05
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,4.08,1,1,4.08,368.4,1,17,12,1,1,9,91.2,0.5,10000,27.8,Invalid,2015-04-02,10:41:15
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,68,4.08,1,1,4.06,367.3,1,16,12,1,1,9,91.2,16.4,10000,27.8,Invalid,2015-04-02,10:41:25
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,4.08,1,7,4.06,367.8,1,16,12,1,1,9,91.2,5.5,10000,27.8,Invalid,2015-04-02,10:41:35
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,4.08,1,25,4.06,368.1,1,17,12,1,1,8,91.2,1.1,10000,27.8,Invalid,2015-04-02,10:41:45
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,4.08,1,8,4.06,368.1,1,16,12,1,1,9,91.2,1.3,10000,27.8,Invalid,2015-04-02,10:41:55
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,4.08,1,1,4.08,367.8,1,17,12,1,2,8,91.2,7.4,10000,27.8,Invalid,2015-04-02,10:42:05
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,4.08,1,1,4.08,368.2,1,16,12,1,1,9,91.2,0.8,10000,27.8,Invalid,2015-04-02,10:42:15
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,4.08,1,1,4.08,368.2,1,16,12,1,1,9,91.2,0.8,10000,27.8,Invalid,2015-04-02,10:42:25
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,4.08,1,1,4.08,368.2,1,16,12,1,1,9,91.2,0.8,10000,27.8,Invalid,2015-04-02,10:42:34
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,3,4.08,1,1,4.06,367.7,1,16,12,1,1,9,91.2,9.6,10000,27.8,Invalid,2015-04-02,10:42:44
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,4.08,1,1,4.08,368.1,1,17,12,1,1,9,91.2,0.7,10000,27.8,Invalid,2015-04-02,10:42:54
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,4.08,1,1,4.08,368.1,1,17,12,1,1,9,91.2,1.3,10000,27.8,Invalid,2015-04-02,10:43:04
Electric_Taxi,Tongzhou_District,E200EV_ElectricTaxi,1,1,4.08,1,1,4.08,368.1,1,16,12,1,1,9,91.2,1.2,10000,27.8,Invalid,2015-04-02,10:43:14
